Date,Team,Team Score,Opponent,Opponent Score,Team Result
09-02-2015,Boston Univ,74,Lafayette,60,Win
09-02-2015,Lafayette,60,Boston Univ,74,Loss
09-02-2015,Oklahoma St,74,Baylor,65,Win
09-02-2015,Baylor,65,Oklahoma St,74,Loss
09-02-2015,St Peter's,65,Siena,57,Win
09-02-2015,Siena,57,St Peter's,65,Loss
09-02-2015,SF Austin,93,Northwestern LA,82,Win
09-02-2015,Northwestern LA,82,SF Austin,93,Loss
09-02-2015,Morgan St,55,S Carolina St,43,Win
09-02-2015,S Carolina St,43,Morgan St,55,Loss
09-02-2015,Lamar,80,Abilene Chr,61,Win
09-02-2015,Abilene Chr,61,Lamar,80,Loss
09-02-2015,Delaware St,90,Florida A&M,74,Win
09-02-2015,Florida A&M,74,Delaware St,90,Loss
09-02-2015,Sam Houston St,88,Texas Col,39,Win
09-02-2015,Texas Col,39,Sam Houston St,88,Loss
09-02-2015,Savannah St,73,Coppin St,70,Win
09-02-2015,Coppin St,70,Savannah St,73,Loss
10-02-2015,Evansville,73,Missouri St,66,Win
10-02-2015,Missouri St,66,Evansville,73,Loss
10-02-2015,Kansas,73,Texas Tech,51,Win
10-02-2015,Texas Tech,51,Kansas,73,Loss
10-02-2015,Xavier,64,Marquette,44,Win
10-02-2015,Marquette,44,Xavier,64,Loss
10-02-2015,SE Louisiana,83,Cent Arkansas,58,Win
10-02-2015,Cent Arkansas,58,SE Louisiana,83,Loss
10-02-2015,James Madison,67,Delaware,54,Win
10-02-2015,Delaware,54,James Madison,67,Loss
10-02-2015,Temple,75,Cincinnati,59,Win
10-02-2015,Cincinnati,59,Temple,75,Loss
10-02-2015,N Illinois,75,Ball St,63,Win
10-02-2015,Ball St,63,N Illinois,75,Loss
10-02-2015,Utah St,75,Nevada,62,Win
10-02-2015,Nevada,62,Utah St,75,Loss
10-02-2015,UNLV,73,Fresno St,61,Win
10-02-2015,Fresno St,61,UNLV,73,Loss
10-02-2015,Colorado St,70,New Mexico,59,Win
10-02-2015,New Mexico,59,Colorado St,70,Loss
10-02-2015,Iona,72,Fairfield,57,Win
10-02-2015,Fairfield,57,Iona,72,Loss
10-02-2015,Dayton,51,St Louis,44,Win
10-02-2015,St Louis,44,Dayton,51,Loss
10-02-2015,Wisconsin,65,Nebraska,55,Win
10-02-2015,Nebraska,55,Wisconsin,65,Loss
10-02-2015,Arkansas,101,Auburn,87,Win
10-02-2015,Auburn,87,Arkansas,101,Loss
10-02-2015,Alabama,55,Mississippi St,51,Win
10-02-2015,Mississippi St,51,Alabama,55,Loss
10-02-2015,South Carolina,65,Missouri,60,Win
10-02-2015,Missouri,60,South Carolina,65,Loss
10-02-2015,East Carolina,64,Memphis,53,Win
10-02-2015,Memphis,53,East Carolina,64,Loss
10-02-2015,Toledo,92,Buffalo,88,Win
10-02-2015,Buffalo,88,Toledo,92,Loss
10-02-2015,Bowling Green,65,W Michigan,49,Win
10-02-2015,W Michigan,49,Bowling Green,65,Loss
10-02-2015,Drexel,53,Towson,49,Win
10-02-2015,Towson,49,Drexel,53,Loss
10-02-2015,Akron,61,Kent,52,Win
10-02-2015,Kent,52,Akron,61,Loss
10-02-2015,C Michigan,68,Ohio,57,Win
10-02-2015,Ohio,57,C Michigan,68,Loss
10-02-2015,WI Milwaukee,84,Oakland,67,Win
10-02-2015,Oakland,67,WI Milwaukee,84,Loss
10-02-2015,E Michigan,83,Miami OH,69,Win
10-02-2015,Miami OH,69,E Michigan,83,Loss
10-02-2015,Albany NY,62,Binghamton,46,Win
10-02-2015,Binghamton,46,Albany NY,62,Loss
10-02-2015,New Hampshire,76,Hartford,70,Win
10-02-2015,Hartford,70,New Hampshire,76,Loss
10-02-2015,Kentucky,71,LSU,69,Win
10-02-2015,LSU,69,Kentucky,71,Loss
10-02-2015,Michigan St,68,Northwestern,44,Win
10-02-2015,Northwestern,44,Michigan St,68,Loss
10-02-2015,Notre Dame,60,Clemson,58,Win
10-02-2015,Clemson,58,Notre Dame,60,Loss
10-02-2015,Georgetown,86,Seton Hall,67,Win
10-02-2015,Seton Hall,67,Georgetown,86,Loss
10-02-2015,Liberty,73,Campbell,60,Win
10-02-2015,Campbell,60,Liberty,73,Loss
11-02-2015,Colgate,76,Boston Univ,69,Win
11-02-2015,Boston Univ,69,Colgate,76,Loss
11-02-2015,Loyola-Chicago,66,S Illinois,62,Win
11-02-2015,S Illinois,62,Loyola-Chicago,66,Loss
11-02-2015,Louisville,69,Pittsburgh,56,Win
11-02-2015,Pittsburgh,56,Louisville,69,Loss
11-02-2015,Villanova,74,Providence,68,Win
11-02-2015,Providence,68,Villanova,74,Loss
11-02-2015,Virginia,51,NC State,47,Win
11-02-2015,NC State,47,Virginia,51,Loss
11-02-2015,Charleston So,83,Coastal Car,72,Win
11-02-2015,Coastal Car,72,Charleston So,83,Loss
11-02-2015,Loyola MD,62,Lafayette,43,Win
11-02-2015,Lafayette,43,Loyola MD,62,Loss
11-02-2015,WI Green Bay,63,Youngstown St,62,Win
11-02-2015,Youngstown St,62,WI Green Bay,63,Loss
11-02-2015,Northern Iowa,83,Illinois St,64,Win
11-02-2015,Illinois St,64,Northern Iowa,83,Loss
11-02-2015,Texas,66,TCU,43,Win
11-02-2015,TCU,43,Texas,66,Loss
11-02-2015,Jacksonville St,72,Belmont,70,Win
11-02-2015,Belmont,70,Jacksonville St,72,Loss
11-02-2015,E Kentucky,69,Morehead St,57,Win
11-02-2015,Morehead St,57,E Kentucky,69,Loss
11-02-2015,Tennessee,76,Vanderbilt,73,Win
11-02-2015,Vanderbilt,73,Tennessee,76,Loss
11-02-2015,San Diego St,67,Wyoming,41,Win
11-02-2015,Wyoming,41,San Diego St,67,Loss
11-02-2015,UCLA,75,Oregon St,59,Win
11-02-2015,Oregon St,59,UCLA,75,Loss
11-02-2015,St John's,86,DePaul,78,Win
11-02-2015,DePaul,78,St John's,86,Loss
11-02-2015,Drake,60,Bradley,54,Win
11-02-2015,Bradley,54,Drake,60,Loss
11-02-2015,Boise St,67,Air Force,42,Win
11-02-2015,Air Force,42,Boise St,67,Loss
11-02-2015,Maryland,68,Indiana,66,Win
11-02-2015,Indiana,66,Maryland,68,Loss
11-02-2015,Oregon,80,USC,75,Win
11-02-2015,USC,75,Oregon,80,Loss
11-02-2015,St Joseph's PA,65,Rhode Island,64,Win
11-02-2015,Rhode Island,64,St Joseph's PA,65,Loss
11-02-2015,Holy Cross,73,Army,64,Win
11-02-2015,Army,64,Holy Cross,73,Loss
11-02-2015,Bucknell,52,Navy,51,Win
11-02-2015,Navy,51,Bucknell,52,Loss
11-02-2015,Syracuse,70,Boston College,56,Win
11-02-2015,Boston College,56,Syracuse,70,Loss
11-02-2015,High Point,73,Winthrop,72,Win
11-02-2015,Winthrop,72,High Point,73,Loss
11-02-2015,Wake Forest,72,Miami FL,70,Win
11-02-2015,Miami FL,70,Wake Forest,72,Loss
11-02-2015,William & Mary,77,Elon,58,Win
11-02-2015,Elon,58,William & Mary,77,Loss
11-02-2015,Wichita St,74,Indiana St,57,Win
11-02-2015,Indiana St,57,Wichita St,74,Loss
11-02-2015,West Virginia,76,Kansas St,72,Win
11-02-2015,Kansas St,72,West Virginia,76,Loss
11-02-2015,IPFW,69,IUPUI,54,Win
11-02-2015,IUPUI,54,IPFW,69,Loss
11-02-2015,UCF,73,South Florida,62,Win
11-02-2015,South Florida,62,UCF,73,Loss
11-02-2015,Richmond,73,Fordham,71,Win
11-02-2015,Fordham,71,Richmond,73,Loss
11-02-2015,Stony Brook,73,UMBC,61,Win
11-02-2015,UMBC,61,Stony Brook,73,Loss
11-02-2015,Duquesne,78,G Washington,62,Win
11-02-2015,G Washington,62,Duquesne,78,Loss
11-02-2015,Massachusetts,55,St Bonaventure,53,Win
11-02-2015,St Bonaventure,53,Massachusetts,55,Loss
11-02-2015,La Salle,74,VA Commonwealth,69,Win
11-02-2015,VA Commonwealth,69,La Salle,74,Loss
11-02-2015,Davidson,92,George Mason,71,Win
11-02-2015,George Mason,71,Davidson,92,Loss
11-02-2015,Radford,80,Longwood,75,Win
11-02-2015,Longwood,75,Radford,80,Loss
11-02-2015,Ohio St,75,Penn St,55,Win
11-02-2015,Penn St,55,Ohio St,75,Loss
11-02-2015,Georgia,62,Texas A&M,53,Win
11-02-2015,Texas A&M,53,Georgia,62,Loss
11-02-2015,Vermont,96,MA Lowell,53,Win
11-02-2015,MA Lowell,53,Vermont,96,Loss
12-02-2015,Tennessee Tech,71,Tennessee St,52,Win
12-02-2015,Tennessee St,52,Tennessee Tech,71,Loss
12-02-2015,South Alabama,71,Troy,67,Win
12-02-2015,Troy,67,South Alabama,71,Loss
12-02-2015,UT Arlington,70,Texas St,61,Win
12-02-2015,Texas St,61,UT Arlington,70,Loss
12-02-2015,Southern Utah,65,Weber St,56,Win
12-02-2015,Weber St,56,Southern Utah,65,Loss
12-02-2015,BYU,82,St Mary's CA,60,Win
12-02-2015,St Mary's CA,60,BYU,82,Loss
12-02-2015,SMU,75,Houston,69,Win
12-02-2015,Houston,69,SMU,75,Loss
12-02-2015,Montana St,90,N Colorado,87,Win
12-02-2015,N Colorado,87,Montana St,90,Loss
12-02-2015,Murray St,78,Edwardsville,46,Win
12-02-2015,Edwardsville,46,Murray St,78,Loss
12-02-2015,Oral Roberts,77,W Illinois,67,Win
12-02-2015,W Illinois,67,Oral Roberts,77,Loss
12-02-2015,South Dakota,74,NE Omaha,73,Win
12-02-2015,NE Omaha,73,South Dakota,74,Loss
12-02-2015,Siena,66,Marist,64,Win
12-02-2015,Marist,64,Siena,66,Loss
12-02-2015,Citadel,66,Samford,65,Win
12-02-2015,Samford,65,Citadel,66,Loss
12-02-2015,ULM,67,ULL,55,Win
12-02-2015,ULL,55,ULM,67,Loss
12-02-2015,UT San Antonio,72,Old Dominion,67,Win
12-02-2015,Old Dominion,67,UT San Antonio,72,Loss
12-02-2015,North Texas,67,UAB,64,Win
12-02-2015,UAB,64,North Texas,67,Loss
12-02-2015,New Mexico St,73,Seattle,47,Win
12-02-2015,Seattle,47,New Mexico St,73,Loss
12-02-2015,UC Davis,75,CS Fullerton,69,Win
12-02-2015,CS Fullerton,69,UC Davis,75,Loss
12-02-2015,N Dakota St,73,Denver,69,Win
12-02-2015,Denver,69,N Dakota St,73,Loss
12-02-2015,Idaho,87,Portland St,76,Win
12-02-2015,Portland St,76,Idaho,87,Loss
12-02-2015,Cal Poly SLO,70,CS Northridge,63,Win
12-02-2015,CS Northridge,63,Cal Poly SLO,70,Loss
12-02-2015,Hawaii,73,UC Riverside,52,Win
12-02-2015,UC Riverside,52,Hawaii,73,Loss
12-02-2015,San Francisco,69,Santa Clara,62,Win
12-02-2015,Santa Clara,62,San Francisco,69,Loss
12-02-2015,Santa Barbara,70,Long Beach St,55,Win
12-02-2015,Long Beach St,55,Santa Barbara,70,Loss
12-02-2015,Idaho St,80,Northern Arizona,66,Win
12-02-2015,Northern Arizona,66,Idaho St,80,Loss
12-02-2015,Utah,75,Stanford,59,Win
12-02-2015,Stanford,59,Utah,75,Loss
12-02-2015,Florida Intl,73,Southern Miss,71,Win
12-02-2015,Southern Miss,71,Florida Intl,73,Loss
12-02-2015,UTEP,73,Charlotte,68,Win
12-02-2015,Charlotte,68,UTEP,73,Loss
12-02-2015,California,68,Colorado,61,Win
12-02-2015,Colorado,61,California,68,Loss
12-02-2015,E Washington,64,CS Sacramento,61,Win
12-02-2015,CS Sacramento,61,E Washington,64,Loss
12-02-2015,SE Missouri St,98,TN Martin,76,Win
12-02-2015,TN Martin,76,SE Missouri St,98,Loss
12-02-2015,Illinois,64,Michigan,52,Win
12-02-2015,Michigan,52,Illinois,64,Loss
12-02-2015,Montana,65,North Dakota,61,Win
12-02-2015,North Dakota,61,Montana,65,Loss
12-02-2015,FL Gulf Coast,65,N Kentucky,59,Win
12-02-2015,N Kentucky,59,FL Gulf Coast,65,Loss
12-02-2015,SC Upstate,80,North Florida,63,Win
12-02-2015,North Florida,63,SC Upstate,80,Loss
12-02-2015,Lehigh,65,American Univ,58,Win
12-02-2015,American Univ,58,Lehigh,65,Loss
12-02-2015,Kennesaw,78,Jacksonville,65,Win
12-02-2015,Jacksonville,65,Kennesaw,78,Loss
12-02-2015,VMI,93,Furman,59,Win
12-02-2015,Furman,59,VMI,93,Loss
12-02-2015,ETSU,65,UNC Greensboro,62,Win
12-02-2015,UNC Greensboro,62,ETSU,65,Loss
12-02-2015,W Carolina,58,Mercer,54,Win
12-02-2015,Mercer,54,W Carolina,58,Loss
12-02-2015,Connecticut,70,Tulsa,45,Win
12-02-2015,Tulsa,45,Connecticut,70,Loss
12-02-2015,Portland,69,Pepperdine,52,Win
12-02-2015,Pepperdine,52,Portland,69,Loss
12-02-2015,San Diego,68,Pacific,48,Win
12-02-2015,Pacific,48,San Diego,68,Loss
12-02-2015,Gonzaga,80,Loy Marymount,51,Win
12-02-2015,Loy Marymount,51,Gonzaga,80,Loss
12-02-2015,CS Bakersfield,66,TX Pan American,54,Win
12-02-2015,TX Pan American,54,CS Bakersfield,66,Loss
12-02-2015,E Illinois,66,Austin Peay,55,Win
12-02-2015,Austin Peay,55,E Illinois,66,Loss
12-02-2015,UNC Wilmington,58,Col Charleston,45,Win
12-02-2015,Col Charleston,45,UNC Wilmington,58,Loss
12-02-2015,Rice,71,MTSU,68,Win
12-02-2015,MTSU,68,Rice,71,Loss
12-02-2015,Chattanooga,56,Wofford,46,Win
12-02-2015,Wofford,46,Chattanooga,56,Loss
12-02-2015,Northeastern,79,Hofstra,68,Win
12-02-2015,Hofstra,68,Northeastern,79,Loss
12-02-2015,IL Chicago,79,Wright St,75,Win
12-02-2015,Wright St,75,IL Chicago,79,Loss
12-02-2015,Mississippi,62,Florida,61,Win
12-02-2015,Florida,61,Mississippi,62,Loss
12-02-2015,Lipscomb,87,Stetson,85,Win
12-02-2015,Stetson,85,Lipscomb,87,Loss
12-02-2015,Ga Southern,65,Arkansas St,60,Win
12-02-2015,Arkansas St,60,Ga Southern,65,Loss
12-02-2015,Ark Little Rock,79,Appalachian St,74,Win
12-02-2015,Appalachian St,74,Ark Little Rock,79,Loss
12-02-2015,Louisiana Tech,65,FL Atlantic,54,Win
12-02-2015,FL Atlantic,54,Louisiana Tech,65,Loss
12-02-2015,St Francis NY,83,Wagner,66,Win
12-02-2015,Wagner,66,St Francis NY,83,Loss
12-02-2015,St Francis PA,74,Central Conn,63,Win
12-02-2015,Central Conn,63,St Francis PA,74,Loss
12-02-2015,Bryant,74,F Dickinson,71,Win
12-02-2015,F Dickinson,71,Bryant,74,Loss
12-02-2015,Presbyterian,69,UNC Asheville,65,Win
12-02-2015,UNC Asheville,65,Presbyterian,69,Loss
12-02-2015,Long Island,63,Robert Morris,62,Win
12-02-2015,Robert Morris,62,Long Island,63,Loss
12-02-2015,Purdue,61,Rutgers,51,Win
12-02-2015,Rutgers,51,Purdue,61,Loss
12-02-2015,Minnesota,64,Iowa,59,Win
12-02-2015,Iowa,59,Minnesota,64,Loss
12-02-2015,Sacred Heart,62,Mt St Mary's,55,Win
12-02-2015,Mt St Mary's,55,Sacred Heart,62,Loss
13-02-2015,Quinnipiac,60,Fairfield,59,Win
13-02-2015,Fairfield,59,Quinnipiac,60,Loss
13-02-2015,Albany NY,65,NJIT,59,Win
13-02-2015,NJIT,59,Albany NY,65,Loss
13-02-2015,Yale,75,Penn,48,Win
13-02-2015,Penn,48,Yale,75,Loss
13-02-2015,Incarnate Word,77,Cent Arkansas,67,Win
13-02-2015,Cent Arkansas,67,Incarnate Word,77,Loss
13-02-2015,Washington St,74,Arizona St,71,Win
13-02-2015,Arizona St,71,Washington St,74,Loss
13-02-2015,Iona,70,Manhattan,67,Win
13-02-2015,Manhattan,67,Iona,70,Loss
13-02-2015,Arizona,86,Washington,62,Win
13-02-2015,Washington,62,Arizona,86,Loss
13-02-2015,St Peter's,77,Niagara,65,Win
13-02-2015,Niagara,65,St Peter's,77,Loss
13-02-2015,Valparaiso,63,WI Green Bay,59,Win
13-02-2015,WI Green Bay,59,Valparaiso,63,Loss
13-02-2015,Detroit,66,Cleveland St,65,Win
13-02-2015,Cleveland St,65,Detroit,66,Loss
13-02-2015,Rider,60,Canisius,59,Win
13-02-2015,Canisius,59,Rider,60,Loss
13-02-2015,Cornell,81,Dartmouth,72,Win
13-02-2015,Dartmouth,72,Cornell,81,Loss
13-02-2015,Harvard,72,Columbia,68,Win
13-02-2015,Columbia,68,Harvard,72,Loss
13-02-2015,Princeton,75,Brown,64,Win
13-02-2015,Brown,64,Princeton,75,Loss
14-02-2015,Wyoming,77,San Jose St,60,Win
14-02-2015,San Jose St,60,Wyoming,77,Loss
14-02-2015,Yale,81,Princeton,73,Win
14-02-2015,Princeton,73,Yale,81,Loss
14-02-2015,S Carolina St,56,Savannah St,53,Win
14-02-2015,Savannah St,53,S Carolina St,56,Loss
14-02-2015,Ga Southern,72,Ark Little Rock,70,Win
14-02-2015,Ark Little Rock,70,Ga Southern,72,Loss
14-02-2015,Villanova,68,Butler,65,Win
14-02-2015,Butler,65,Villanova,68,Loss
14-02-2015,IUPUI,54,Denver,53,Win
14-02-2015,Denver,53,IUPUI,54,Loss
14-02-2015,Harvard,61,Cornell,40,Win
14-02-2015,Cornell,40,Harvard,61,Loss
14-02-2015,MS Valley St,74,Alcorn St,62,Win
14-02-2015,Alcorn St,62,MS Valley St,74,Loss
14-02-2015,N Kentucky,82,Stetson,57,Win
14-02-2015,Stetson,57,N Kentucky,82,Loss
14-02-2015,Texas A&M,63,Florida,62,Win
14-02-2015,Florida,62,Texas A&M,63,Loss
14-02-2015,Dartmouth,61,Columbia,49,Win
14-02-2015,Columbia,49,Dartmouth,61,Loss
14-02-2015,Brown,71,Penn,55,Win
14-02-2015,Penn,55,Brown,71,Loss
14-02-2015,Alabama A&M,80,Alabama St,71,Win
14-02-2015,Alabama St,71,Alabama A&M,80,Loss
14-02-2015,Florida A&M,57,NC A&T,50,Win
14-02-2015,NC A&T,50,Florida A&M,57,Loss
14-02-2015,Prairie View,61,Jackson St,55,Win
14-02-2015,Jackson St,55,Prairie View,61,Loss
14-02-2015,Duke,80,Syracuse,72,Win
14-02-2015,Syracuse,72,Duke,80,Loss
14-02-2015,Wichita St,68,Illinois St,62,Win
14-02-2015,Illinois St,62,Wichita St,68,Loss
14-02-2015,TAM C. Christi,71,SF Austin,63,Win
14-02-2015,SF Austin,63,TAM C. Christi,71,Loss
14-02-2015,SE Louisiana,65,Nicholls St,59,Win
14-02-2015,Nicholls St,59,SE Louisiana,65,Loss
14-02-2015,FL Gulf Coast,76,Lipscomb,74,Win
14-02-2015,Lipscomb,74,FL Gulf Coast,76,Loss
14-02-2015,S Dakota St,68,N Dakota St,58,Win
14-02-2015,N Dakota St,58,S Dakota St,68,Loss
14-02-2015,NC State,74,Louisville,65,Win
14-02-2015,Louisville,65,NC State,74,Loss
14-02-2015,Morgan St,73,Norfolk St,70,Win
14-02-2015,Norfolk St,70,Morgan St,73,Loss
14-02-2015,Bowling Green,79,Ball St,65,Win
14-02-2015,Ball St,65,Bowling Green,79,Loss
14-02-2015,Evansville,72,S Illinois,64,Win
14-02-2015,S Illinois,64,Evansville,72,Loss
14-02-2015,ULL,84,Troy,80,Win
14-02-2015,Troy,80,ULL,84,Loss
14-02-2015,South Alabama,97,UT Arlington,91,Win
14-02-2015,UT Arlington,91,South Alabama,97,Loss
14-02-2015,TCU,70,Oklahoma St,55,Win
14-02-2015,Oklahoma St,55,TCU,70,Loss
14-02-2015,Georgia St,53,Texas St,41,Win
14-02-2015,Texas St,41,Georgia St,53,Loss
14-02-2015,USC,68,Oregon St,55,Win
14-02-2015,Oregon St,55,USC,68,Loss
14-02-2015,Charleston So,65,Longwood,64,Win
14-02-2015,Longwood,64,Charleston So,65,Loss
14-02-2015,Portland St,68,E Washington,66,Win
14-02-2015,E Washington,66,Portland St,68,Loss
14-02-2015,ULM,69,Appalachian St,58,Win
14-02-2015,Appalachian St,58,ULM,69,Loss
14-02-2015,Louisiana Tech,75,Florida Intl,42,Win
14-02-2015,Florida Intl,42,Louisiana Tech,75,Loss
14-02-2015,Grand Canyon,83,Utah Valley,57,Win
14-02-2015,Utah Valley,57,Grand Canyon,83,Loss
14-02-2015,SMU,73,Connecticut,55,Win
14-02-2015,Connecticut,55,SMU,73,Loss
14-02-2015,UTEP,62,Old Dominion,47,Win
14-02-2015,Old Dominion,47,UTEP,62,Loss
14-02-2015,New Mexico St,74,CS Bakersfield,58,Win
14-02-2015,CS Bakersfield,58,New Mexico St,74,Loss
14-02-2015,Northern Arizona,61,Weber St,54,Win
14-02-2015,Weber St,54,Northern Arizona,61,Loss
14-02-2015,TX Southern,81,Grambling,58,Win
14-02-2015,Grambling,58,TX Southern,81,Loss
14-02-2015,Montana,83,N Colorado,81,Win
14-02-2015,N Colorado,81,Montana,83,Loss
14-02-2015,Southern Utah,71,Idaho St,67,Win
14-02-2015,Idaho St,67,Southern Utah,71,Loss
14-02-2015,Santa Barbara,65,CS Northridge,57,Win
14-02-2015,CS Northridge,57,Santa Barbara,65,Loss
14-02-2015,Cal Poly SLO,71,Long Beach St,58,Win
14-02-2015,Long Beach St,58,Cal Poly SLO,71,Loss
14-02-2015,Hawaii,81,CS Fullerton,61,Win
14-02-2015,CS Fullerton,61,Hawaii,81,Loss
14-02-2015,Idaho,69,CS Sacramento,58,Win
14-02-2015,CS Sacramento,58,Idaho,69,Loss
14-02-2015,Air Force,76,UNLV,75,Win
14-02-2015,UNLV,75,Air Force,76,Loss
14-02-2015,Arkansas,71,Mississippi,70,Win
14-02-2015,Mississippi,70,Arkansas,71,Loss
14-02-2015,Nevada,66,New Mexico,63,Win
14-02-2015,New Mexico,63,Nevada,66,Loss
14-02-2015,Fresno St,70,Boise St,64,Win
14-02-2015,Boise St,64,Fresno St,70,Loss
14-02-2015,E Kentucky,69,Tennessee St,41,Win
14-02-2015,Tennessee St,41,E Kentucky,69,Loss
14-02-2015,Texas,56,Texas Tech,41,Win
14-02-2015,Texas Tech,41,Texas,56,Loss
14-02-2015,Radford,62,Presbyterian,56,Win
14-02-2015,Presbyterian,56,Radford,62,Loss
14-02-2015,South Dakota,83,Oral Roberts,70,Win
14-02-2015,Oral Roberts,70,South Dakota,83,Loss
14-02-2015,Kansas St,59,Oklahoma,56,Win
14-02-2015,Oklahoma,56,Kansas St,59,Loss
14-02-2015,Belmont,58,Morehead St,57,Win
14-02-2015,Morehead St,57,Belmont,58,Loss
14-02-2015,TN Martin,67,Austin Peay,61,Win
14-02-2015,Austin Peay,61,TN Martin,67,Loss
14-02-2015,Monmouth NJ,83,Siena,64,Win
14-02-2015,Siena,64,Monmouth NJ,83,Loss
14-02-2015,Murray St,94,SE Missouri St,92,Win
14-02-2015,SE Missouri St,92,Murray St,94,Loss
14-02-2015,Vanderbilt,76,Alabama,68,Win
14-02-2015,Alabama,68,Vanderbilt,76,Loss
14-02-2015,Edwardsville,80,E Illinois,63,Win
14-02-2015,E Illinois,63,Edwardsville,80,Loss
14-02-2015,Jacksonville St,82,Tennessee Tech,68,Win
14-02-2015,Tennessee Tech,68,Jacksonville St,82,Loss
14-02-2015,Maryland,76,Penn St,73,Win
14-02-2015,Penn St,73,Maryland,76,Loss
14-02-2015,San Diego St,72,Colorado St,63,Win
14-02-2015,Colorado St,63,San Diego St,72,Loss
14-02-2015,Gonzaga,56,Pepperdine,48,Win
14-02-2015,Pepperdine,48,Gonzaga,56,Loss
14-02-2015,UC Riverside,70,UC Irvine,63,Win
14-02-2015,UC Irvine,63,UC Riverside,70,Loss
14-02-2015,Sam Houston St,87,Houston Bap,64,Win
14-02-2015,Houston Bap,64,Sam Houston St,87,Loss
14-02-2015,NC Central,65,Bethune-Cookman,51,Win
14-02-2015,Bethune-Cookman,51,NC Central,65,Loss
14-02-2015,Boston Univ,73,Loyola MD,60,Win
14-02-2015,Loyola MD,60,Boston Univ,73,Loss
14-02-2015,Kansas,74,Baylor,64,Win
14-02-2015,Baylor,64,Kansas,74,Loss
14-02-2015,Winthrop,71,Gardner Webb,68,Win
14-02-2015,Gardner Webb,68,Winthrop,71,Loss
14-02-2015,Creighton,77,Marquette,70,Win
14-02-2015,Marquette,70,Creighton,77,Loss
14-02-2015,Michigan St,59,Ohio St,56,Win
14-02-2015,Ohio St,56,Michigan St,59,Loss
14-02-2015,Clemson,75,Virginia Tech,54,Win
14-02-2015,Virginia Tech,54,Clemson,75,Loss
14-02-2015,Dayton,75,St Bonaventure,61,Win
14-02-2015,St Bonaventure,61,Dayton,75,Loss
14-02-2015,Pittsburgh,89,North Carolina,76,Win
14-02-2015,North Carolina,76,Pittsburgh,89,Loss
14-02-2015,American Univ,88,Lafayette,77,Win
14-02-2015,Lafayette,77,American Univ,88,Loss
14-02-2015,NE Omaha,77,W Illinois,58,Win
14-02-2015,W Illinois,58,NE Omaha,77,Loss
14-02-2015,C Michigan,75,Buffalo,74,Win
14-02-2015,Buffalo,74,C Michigan,75,Loss
14-02-2015,Navy,70,Colgate,69,Win
14-02-2015,Colgate,69,Navy,70,Loss
14-02-2015,New Hampshire,66,Binghamton,48,Win
14-02-2015,Binghamton,48,New Hampshire,66,Loss
14-02-2015,Long Island,79,St Francis PA,74,Win
14-02-2015,St Francis PA,74,Long Island,79,Loss
14-02-2015,Tulane,50,Cincinnati,49,Win
14-02-2015,Cincinnati,49,Tulane,50,Loss
14-02-2015,Temple,66,East Carolina,53,Win
14-02-2015,East Carolina,53,Temple,66,Loss
14-02-2015,Memphis,75,South Florida,48,Win
14-02-2015,South Florida,48,Memphis,75,Loss
14-02-2015,Kent,76,Toledo,75,Win
14-02-2015,Toledo,75,Kent,76,Loss
14-02-2015,E Michigan,78,Akron,75,Win
14-02-2015,Akron,75,E Michigan,78,Loss
14-02-2015,TX Pan American,68,Seattle,57,Win
14-02-2015,Seattle,57,TX Pan American,68,Loss
14-02-2015,W Michigan,69,N Illinois,65,Win
14-02-2015,N Illinois,65,W Michigan,69,Loss
14-02-2015,Portland,66,Loy Marymount,63,Win
14-02-2015,Loy Marymount,63,Portland,66,Loss
14-02-2015,Holy Cross,58,Lehigh,52,Win
14-02-2015,Lehigh,52,Holy Cross,58,Loss
14-02-2015,St Mary's CA,69,San Diego,62,Win
14-02-2015,San Diego,62,St Mary's CA,69,Loss
14-02-2015,BYU,84,Pacific,59,Win
14-02-2015,Pacific,59,BYU,84,Loss
14-02-2015,James Madison,86,Elon,75,Win
14-02-2015,Elon,75,James Madison,86,Loss
14-02-2015,Rice,82,UAB,73,Win
14-02-2015,UAB,73,Rice,82,Loss
14-02-2015,George Mason,71,Richmond,67,Win
14-02-2015,Richmond,67,George Mason,71,Loss
14-02-2015,UNC Wilmington,66,Northeastern,61,Win
14-02-2015,Northeastern,61,UNC Wilmington,66,Loss
14-02-2015,Southern Miss,62,FL Atlantic,54,Win
14-02-2015,FL Atlantic,54,Southern Miss,62,Loss
14-02-2015,Southern Univ,74,Ark Pine Bluff,56,Win
14-02-2015,Ark Pine Bluff,56,Southern Univ,74,Loss
14-02-2015,North Texas,57,MTSU,56,Win
14-02-2015,MTSU,56,North Texas,57,Loss
14-02-2015,Marshall,87,W Kentucky,82,Win
14-02-2015,W Kentucky,82,Marshall,87,Loss
14-02-2015,Jacksonville,89,SC Upstate,70,Win
14-02-2015,SC Upstate,70,Jacksonville,89,Loss
14-02-2015,Providence,69,Seton Hall,62,Win
14-02-2015,Seton Hall,62,Providence,69,Loss
14-02-2015,Indiana St,75,Drake,54,Win
14-02-2015,Drake,54,Indiana St,75,Loss
14-02-2015,Massachusetts,82,Duquesne,74,Win
14-02-2015,Duquesne,74,Massachusetts,82,Loss
14-02-2015,High Point,63,Campbell,51,Win
14-02-2015,Campbell,51,High Point,63,Loss
