Date,Team,Team Score,Opponent,Opponent Score,Team Result
01-03-2014,Cornell,78,Dartmouth,87,Loss
01-03-2014,Harvard,80,Columbia,47,Win
01-03-2014,Columbia,47,Harvard,80,Loss
01-03-2014,Texas A&M,71,Mississippi,60,Win
01-03-2014,Mississippi,60,Texas A&M,71,Loss
01-03-2014,Chattanooga,63,Appalachian St,44,Win
01-03-2014,Appalachian St,44,Chattanooga,63,Loss
01-03-2014,Samford,93,W Carolina,86,Win
01-03-2014,W Carolina,86,Samford,93,Loss
01-03-2014,E Illinois,78,Edwardsville,74,Win
01-03-2014,Edwardsville,74,E Illinois,78,Loss
01-03-2014,N Dakota St,78,Denver,68,Win
01-03-2014,Denver,68,N Dakota St,78,Loss
01-03-2014,Oral Roberts,80,Sam Houston St,73,Win
01-03-2014,Sam Houston St,73,Oral Roberts,80,Loss
01-03-2014,Utah St,75,San Jose St,58,Win
01-03-2014,San Jose St,58,Utah St,75,Loss
01-03-2014,UNC Greensboro,73,Wofford,71,Win
01-03-2014,Wofford,71,UNC Greensboro,73,Loss
01-03-2014,Toledo,96,W Michigan,85,Win
01-03-2014,W Michigan,85,Toledo,96,Loss
01-03-2014,TAM C. Christi,65,Houston Bap,45,Win
01-03-2014,Houston Bap,45,TAM C. Christi,65,Loss
01-03-2014,Citadel,80,Ga Southern,63,Win
01-03-2014,Ga Southern,63,Citadel,80,Loss
01-03-2014,Oakland,87,Youngstown St,81,Win
01-03-2014,Youngstown St,81,Oakland,87,Loss
01-03-2014,Tennessee,76,Vanderbilt,38,Win
01-03-2014,Vanderbilt,38,Tennessee,76,Loss
01-03-2014,S Illinois,66,Illinois St,65,Win
01-03-2014,Illinois St,65,S Illinois,66,Loss
01-03-2014,Bucknell,56,American Univ,51,Win
01-03-2014,American Univ,51,Bucknell,56,Loss
01-03-2014,Colgate,74,Lehigh,57,Win
01-03-2014,Lehigh,57,Colgate,74,Loss
01-03-2014,Hofstra,82,James Madison,71,Win
01-03-2014,James Madison,71,Hofstra,82,Loss
01-03-2014,Loyola MD,67,Navy,65,Win
01-03-2014,Navy,65,Loyola MD,67,Loss
01-03-2014,Tennessee Tech,91,Morehead St,84,Win
01-03-2014,Morehead St,84,Tennessee Tech,91,Loss
01-03-2014,FL Gulf Coast,92,N Kentucky,72,Win
01-03-2014,N Kentucky,72,FL Gulf Coast,92,Loss
01-03-2014,Northwestern LA,84,New Orleans,71,Win
01-03-2014,New Orleans,71,Northwestern LA,84,Loss
01-03-2014,Mercer,69,Jacksonville,55,Win
01-03-2014,Jacksonville,55,Mercer,69,Loss
01-03-2014,W Illinois,75,IUPUI,70,Win
01-03-2014,IUPUI,70,W Illinois,75,Loss
01-03-2014,Cleveland St,63,Valparaiso,52,Win
01-03-2014,Valparaiso,52,Cleveland St,63,Loss
01-03-2014,Ark Little Rock,74,Arkansas St,67,Win
01-03-2014,Arkansas St,67,Ark Little Rock,74,Loss
01-03-2014,Illinois,53,Michigan St,46,Win
01-03-2014,Michigan St,46,Illinois,53,Loss
01-03-2014,Iowa,83,Purdue,76,Win
01-03-2014,Purdue,76,Iowa,83,Loss
01-03-2014,Drake,71,Bradley,66,Win
01-03-2014,Bradley,66,Drake,71,Loss
01-03-2014,Towson,70,William & Mary,68,Win
01-03-2014,William & Mary,68,Towson,70,Loss
01-03-2014,Northeastern,54,Drexel,52,Win
01-03-2014,Drexel,52,Northeastern,54,Loss
01-03-2014,Princeton,69,Brown,64,Win
01-03-2014,Brown,64,Princeton,69,Loss
01-03-2014,Miami FL,85,NC State,70,Win
01-03-2014,NC State,70,Miami FL,85,Loss
01-03-2014,Dayton,86,Massachusetts,79,Win
01-03-2014,Massachusetts,79,Dayton,86,Loss
01-03-2014,Lipscomb,83,Stetson,76,Win
01-03-2014,Stetson,76,Lipscomb,83,Loss
01-03-2014,Boston Univ,68,Holy Cross,64,Win
01-03-2014,Holy Cross,64,Boston Univ,68,Loss
01-03-2014,Connecticut,51,Cincinnati,45,Win
01-03-2014,Cincinnati,45,Connecticut,51,Loss
01-03-2014,Rutgers,74,South Florida,73,Win
01-03-2014,South Florida,73,Rutgers,74,Loss
01-03-2014,Akron,57,Bowling Green,47,Win
01-03-2014,Bowling Green,47,Akron,57,Loss
01-03-2014,Northern Iowa,71,Indiana St,69,Win
01-03-2014,Indiana St,69,Northern Iowa,71,Loss
01-03-2014,La Salle,64,Fordham,62,Win
01-03-2014,Fordham,62,La Salle,64,Loss
01-03-2014,WI Green Bay,75,Detroit,66,Win
01-03-2014,Detroit,66,WI Green Bay,75,Loss
01-03-2014,Yale,70,Penn,63,Win
01-03-2014,Penn,63,Yale,70,Loss
01-03-2014,Kent,75,Ohio,61,Win
01-03-2014,Ohio,61,Kent,75,Loss
01-03-2014,West Virginia,81,TCU,59,Win
01-03-2014,TCU,59,West Virginia,81,Loss
01-03-2014,Delaware,89,Col Charleston,86,Win
01-03-2014,Col Charleston,86,Delaware,89,Loss
01-03-2014,Wichita St,68,Missouri St,45,Win
01-03-2014,Missouri St,45,Wichita St,68,Loss
01-03-2014,Alabama,73,Auburn,57,Win
01-03-2014,Auburn,57,Alabama,73,Loss
01-03-2014,BYU,78,San Diego,70,Win
01-03-2014,San Diego,70,BYU,78,Loss
01-03-2014,San Francisco,65,Loy Marymount,61,Win
01-03-2014,Loy Marymount,61,San Francisco,65,Loss
01-03-2014,Army,87,Lafayette,84,Win
01-03-2014,Lafayette,84,Army,87,Loss
01-03-2014,St Joseph's PA,83,St Bonaventure,74,Win
01-03-2014,St Bonaventure,74,St Joseph's PA,83,Loss
01-03-2014,North Florida,87,Kennesaw,77,Win
01-03-2014,Kennesaw,77,North Florida,87,Loss
01-03-2014,Pacific,68,Portland,65,Win
01-03-2014,Portland,65,Pacific,68,Loss
01-03-2014,Memphis,72,Louisville,66,Win
01-03-2014,Louisville,66,Memphis,72,Loss
01-03-2014,Santa Clara,86,Pepperdine,78,Win
01-03-2014,Pepperdine,78,Santa Clara,86,Loss
01-03-2014,Oklahoma,77,Texas,65,Win
01-03-2014,Texas,65,Oklahoma,77,Loss
01-03-2014,Boston College,80,Wake Forest,72,Win
01-03-2014,Wake Forest,72,Boston College,80,Loss
01-03-2014,MD E Shore,68,Coppin St,67,Win
01-03-2014,Coppin St,67,MD E Shore,68,Loss
01-03-2014,Virginia,75,Syracuse,56,Win
01-03-2014,Syracuse,56,Virginia,75,Loss
01-03-2014,Arkansas,87,Georgia,75,Win
01-03-2014,Georgia,75,Arkansas,87,Loss
01-03-2014,Central Conn,73,Sacred Heart,70,Win
01-03-2014,Sacred Heart,70,Central Conn,73,Loss
01-03-2014,Florida,79,LSU,61,Win
01-03-2014,LSU,61,Florida,79,Loss
01-03-2014,Oregon,78,USC,63,Win
01-03-2014,USC,63,Oregon,78,Loss
01-03-2014,Mt St Mary's,78,St Francis PA,55,Win
01-03-2014,St Francis PA,55,Mt St Mary's,78,Loss
01-03-2014,Pittsburgh,85,Notre Dame,81,Win
01-03-2014,Notre Dame,81,Pittsburgh,85,Loss
01-03-2014,Utah,75,Colorado,64,Win
01-03-2014,Colorado,64,Utah,75,Loss
01-03-2014,Rhode Island,66,Richmond,43,Win
01-03-2014,Richmond,43,Rhode Island,66,Loss
01-03-2014,Missouri,85,Mississippi St,66,Win
01-03-2014,Mississippi St,66,Missouri,85,Loss
01-03-2014,North Dakota,69,E Washington,67,Win
01-03-2014,E Washington,67,North Dakota,69,Loss
01-03-2014,Wright St,68,IL Chicago,61,Win
01-03-2014,IL Chicago,61,Wright St,68,Loss
01-03-2014,Baylor,59,Texas Tech,49,Win
01-03-2014,Texas Tech,49,Baylor,59,Loss
01-03-2014,Coastal Car,63,Charleston So,61,Win
01-03-2014,Charleston So,61,Coastal Car,63,Loss
01-03-2014,Boise St,72,Wyoming,63,Win
01-03-2014,Wyoming,63,Boise St,72,Loss
01-03-2014,Bryant,81,Long Island,62,Win
01-03-2014,Long Island,62,Bryant,81,Loss
01-03-2014,North Carolina,60,Virginia Tech,56,Win
01-03-2014,Virginia Tech,56,North Carolina,60,Loss
01-03-2014,IPFW,96,NE Omaha,95,Win
01-03-2014,NE Omaha,95,IPFW,96,Loss
01-03-2014,Ball St,74,C Michigan,71,Win
01-03-2014,C Michigan,71,Ball St,74,Loss
01-03-2014,UNLV,93,Air Force,67,Win
01-03-2014,Air Force,67,UNLV,93,Loss
01-03-2014,E Michigan,56,N Illinois,52,Win
01-03-2014,N Illinois,52,E Michigan,56,Loss
01-03-2014,Buffalo,78,Miami OH,55,Win
01-03-2014,Miami OH,55,Buffalo,78,Loss
02-03-2014,St Peter's,71,Niagara,67,Win
02-03-2014,Niagara,67,St Peter's,71,Loss
02-03-2014,Stony Brook,73,Albany NY,68,Win
02-03-2014,Albany NY,68,Stony Brook,73,Loss
02-03-2014,Iona,97,Rider,81,Win
02-03-2014,Rider,81,Iona,97,Loss
02-03-2014,Florida Intl,73,Tulane,47,Win
02-03-2014,Tulane,47,Florida Intl,73,Loss
02-03-2014,Marist,103,Quinnipiac,72,Win
02-03-2014,Quinnipiac,72,Marist,103,Loss
02-03-2014,Siena,70,Monmouth NJ,54,Win
02-03-2014,Monmouth NJ,54,Siena,70,Loss
02-03-2014,New Mexico,72,Nevada,58,Win
02-03-2014,Nevada,58,New Mexico,72,Loss
02-03-2014,ULL,102,South Alabama,76,Win
02-03-2014,South Alabama,76,ULL,102,Loss
02-03-2014,Arizona,79,Stanford,66,Win
02-03-2014,Stanford,66,Arizona,79,Loss
02-03-2014,UCLA,74,Oregon St,69,Win
02-03-2014,Oregon St,69,UCLA,74,Loss
02-03-2014,Louisiana Tech,67,UAB,58,Win
02-03-2014,UAB,58,Louisiana Tech,67,Loss
02-03-2014,Manhattan,68,Canisius,63,Win
02-03-2014,Canisius,63,Manhattan,68,Loss
02-03-2014,Florida St,81,Georgia Tech,71,Win
02-03-2014,Georgia Tech,71,Florida St,81,Loss
02-03-2014,Southern Miss,60,FL Atlantic,49,Win
02-03-2014,FL Atlantic,49,Southern Miss,60,Loss
02-03-2014,Maine,73,New Hampshire,69,Win
02-03-2014,New Hampshire,69,Maine,73,Loss
02-03-2014,Charlotte,74,Old Dominion,63,Win
02-03-2014,Old Dominion,63,Charlotte,74,Loss
02-03-2014,St John's,72,DePaul,64,Win
02-03-2014,DePaul,64,St John's,72,Loss
02-03-2014,Indiana,72,Ohio St,64,Win
02-03-2014,Ohio St,64,Indiana,72,Loss
02-03-2014,Wisconsin,71,Penn St,66,Win
02-03-2014,Penn St,66,Wisconsin,71,Loss
02-03-2014,Marshall,64,East Carolina,61,Win
02-03-2014,East Carolina,61,Marshall,64,Loss
02-03-2014,Tulsa,72,UT San Antonio,70,Win
02-03-2014,UT San Antonio,70,Tulsa,72,Loss
02-03-2014,G Washington,66,George Mason,58,Win
02-03-2014,George Mason,58,G Washington,66,Loss
02-03-2014,Villanova,73,Marquette,56,Win
02-03-2014,Marquette,56,Villanova,73,Loss
02-03-2014,Vermont,92,Binghamton,82,Win
02-03-2014,Binghamton,82,Vermont,92,Loss
02-03-2014,Clemson,77,Maryland,73,Win
02-03-2014,Maryland,73,Clemson,77,Loss
02-03-2014,UTEP,74,North Texas,54,Win
02-03-2014,North Texas,54,UTEP,74,Loss
02-03-2014,Hartford,67,UMBC,56,Win
02-03-2014,UMBC,56,Hartford,67,Loss
03-03-2014,Montana,53,Montana St,50,Win
03-03-2014,Montana St,50,Montana,53,Loss
03-03-2014,Oklahoma St,77,Kansas St,61,Win
03-03-2014,Kansas St,61,Oklahoma St,77,Loss
03-03-2014,Alabama St,90,Prairie View,87,Win
03-03-2014,Prairie View,87,Alabama St,90,Loss
03-03-2014,TX Southern,79,Alabama A&M,58,Win
03-03-2014,Alabama A&M,58,TX Southern,79,Loss
03-03-2014,Colgate,57,Navy,51,Win
03-03-2014,Navy,51,Colgate,57,Loss
03-03-2014,Lafayette,84,Loyola MD,71,Win
03-03-2014,Loyola MD,71,Lafayette,84,Loss
03-03-2014,NC State,74,Pittsburgh,67,Win
03-03-2014,Pittsburgh,67,NC State,74,Loss
03-03-2014,Grambling,72,MS Valley St,70,Win
03-03-2014,MS Valley St,70,Grambling,72,Loss
03-03-2014,Coppin St,86,Howard,69,Win
03-03-2014,Howard,69,Coppin St,86,Loss
03-03-2014,NC Central,64,Savannah St,57,Win
03-03-2014,Savannah St,57,NC Central,64,Loss
03-03-2014,North Carolina,63,Notre Dame,61,Win
03-03-2014,Notre Dame,61,North Carolina,63,Loss
03-03-2014,Seton Hall,71,Xavier,62,Win
03-03-2014,Xavier,62,Seton Hall,71,Loss
03-03-2014,Norfolk St,77,MD E Shore,65,Win
03-03-2014,MD E Shore,65,Norfolk St,77,Loss
03-03-2014,Ark Pine Bluff,66,Jackson St,59,Win
03-03-2014,Jackson St,59,Ark Pine Bluff,66,Loss
03-03-2014,Florida A&M,78,Morgan St,73,Win
03-03-2014,Morgan St,73,Florida A&M,78,Loss
03-03-2014,NC A&T,62,S Carolina St,60,Win
03-03-2014,S Carolina St,60,NC A&T,62,Loss
04-03-2014,Florida St,74,Boston College,70,Win
04-03-2014,Boston College,70,Florida St,74,Loss
04-03-2014,Providence,81,Marquette,80,Win
04-03-2014,Marquette,80,Providence,81,Loss
04-03-2014,Oregon,85,Arizona St,78,Win
04-03-2014,Arizona St,78,Oregon,85,Loss
04-03-2014,Clemson,58,Miami FL,54,Win
04-03-2014,Miami FL,54,Clemson,58,Loss
04-03-2014,Houston,78,South Florida,69,Win
04-03-2014,South Florida,69,Houston,78,Loss
04-03-2014,Kentucky,55,Alabama,48,Win
04-03-2014,Alabama,48,Kentucky,55,Loss
04-03-2014,ETSU,89,Lipscomb,88,Win
04-03-2014,Lipscomb,88,ETSU,89,Loss
04-03-2014,SC Upstate,80,North Florida,74,Win
04-03-2014,North Florida,74,SC Upstate,80,Loss
04-03-2014,Mercer,85,Jacksonville,64,Win
04-03-2014,Jacksonville,64,Mercer,85,Loss
04-03-2014,Valparaiso,73,IL Chicago,63,Win
04-03-2014,IL Chicago,63,Valparaiso,73,Loss
04-03-2014,WI Milwaukee,83,Detroit,73,Win
04-03-2014,Detroit,73,WI Milwaukee,83,Loss
04-03-2014,Oakland,96,Youngstown St,92,Win
04-03-2014,Youngstown St,92,Oakland,96,Loss
04-03-2014,FL Gulf Coast,77,Stetson,55,Win
04-03-2014,Stetson,55,FL Gulf Coast,77,Loss
04-03-2014,North Dakota,94,N Colorado,90,Win
04-03-2014,N Colorado,90,North Dakota,94,Loss
04-03-2014,Georgia Tech,67,Syracuse,62,Win
04-03-2014,Syracuse,62,Georgia Tech,67,Loss
04-03-2014,Ohio,72,Bowling Green,61,Win
04-03-2014,Bowling Green,61,Ohio,72,Loss
04-03-2014,Baylor,74,Iowa St,61,Win
04-03-2014,Iowa St,61,Baylor,74,Loss
04-03-2014,Akron,83,Buffalo,71,Win
04-03-2014,Buffalo,71,Akron,83,Loss
04-03-2014,Temple,86,UCF,78,Win
04-03-2014,UCF,78,Temple,86,Loss
04-03-2014,Georgetown,75,Creighton,63,Win
04-03-2014,Creighton,63,Georgetown,75,Loss
04-03-2014,Michigan,84,Illinois,53,Win
04-03-2014,Illinois,53,Michigan,84,Loss
04-03-2014,W Michigan,61,N Illinois,56,Win
04-03-2014,N Illinois,56,W Michigan,61,Loss
04-03-2014,Georgia St,79,Arkansas St,76,Win
04-03-2014,Arkansas St,76,Georgia St,79,Loss
04-03-2014,Maryland,64,Virginia Tech,47,Win
04-03-2014,Virginia Tech,47,Maryland,64,Loss
04-03-2014,Toledo,73,C Michigan,69,Win
04-03-2014,C Michigan,69,Toledo,73,Loss
04-03-2014,E Michigan,72,Ball St,58,Win
04-03-2014,Ball St,58,E Michigan,72,Loss
04-03-2014,Florida,72,South Carolina,46,Win
04-03-2014,South Carolina,46,Florida,72,Loss
05-03-2014,Radford,78,Presbyterian,73,Win
05-03-2014,Presbyterian,73,Radford,78,Loss
05-03-2014,Winthrop,77,Liberty,65,Win
05-03-2014,Liberty,65,Winthrop,77,Loss
05-03-2014,Wagner,83,Central Conn,59,Win
05-03-2014,Central Conn,59,Wagner,83,Loss
05-03-2014,Charleston So,81,Campbell,71,Win
05-03-2014,Campbell,71,Charleston So,81,Loss
05-03-2014,G Washington,76,St Joseph's PA,71,Win
05-03-2014,St Joseph's PA,71,G Washington,76,Loss
05-03-2014,Utah,63,California,59,Win
05-03-2014,California,59,Utah,63,Loss
05-03-2014,Wisconsin,76,Purdue,70,Win
05-03-2014,Purdue,70,Wisconsin,76,Loss
05-03-2014,San Diego St,73,UNLV,64,Win
05-03-2014,UNLV,64,San Diego St,73,Loss
05-03-2014,Arizona,74,Oregon St,69,Win
05-03-2014,Oregon St,69,Arizona,74,Loss
05-03-2014,Boston Univ,91,Lafayette,54,Win
05-03-2014,Lafayette,54,Boston Univ,91,Loss
05-03-2014,American Univ,59,Colgate,50,Win
05-03-2014,Colgate,50,American Univ,59,Loss
05-03-2014,Robert Morris,60,F Dickinson,53,Win
05-03-2014,F Dickinson,53,Robert Morris,60,Loss
05-03-2014,SE Missouri St,79,E Illinois,61,Win
05-03-2014,E Illinois,61,SE Missouri St,79,Loss
05-03-2014,Gardner Webb,81,Longwood,65,Win
05-03-2014,Longwood,65,Gardner Webb,81,Loss
05-03-2014,Army,72,Bucknell,71,Win
05-03-2014,Bucknell,71,Army,72,Loss
05-03-2014,Holy Cross,54,Lehigh,48,Win
05-03-2014,Lehigh,48,Holy Cross,54,Loss
05-03-2014,St Francis PA,55,Bryant,54,Win
05-03-2014,Bryant,54,St Francis PA,55,Loss
05-03-2014,Mt St Mary's,72,St Francis NY,71,Win
05-03-2014,St Francis NY,71,Mt St Mary's,72,Loss
05-03-2014,Tennessee Tech,74,Edwardsville,67,Win
05-03-2014,Edwardsville,67,Tennessee Tech,74,Loss
05-03-2014,Dayton,72,St Louis,67,Win
05-03-2014,St Louis,67,Dayton,72,Loss
05-03-2014,New Mexico,80,Air Force,52,Win
05-03-2014,Air Force,52,New Mexico,80,Loss
05-03-2014,Nevada,83,Boise St,81,Win
05-03-2014,Boise St,81,Nevada,83,Loss
05-03-2014,Connecticut,69,Rutgers,63,Win
05-03-2014,Rutgers,63,Connecticut,69,Loss
05-03-2014,Utah St,65,Wyoming,54,Win
05-03-2014,Wyoming,54,Utah St,65,Loss
05-03-2014,Colorado St,78,San Jose St,66,Win
05-03-2014,San Jose St,66,Colorado St,78,Loss
05-03-2014,Miami OH,73,Kent,61,Win
05-03-2014,Kent,61,Miami OH,73,Loss
05-03-2014,Rhode Island,77,Fordham,65,Win
05-03-2014,Fordham,65,Rhode Island,77,Loss
05-03-2014,Texas,66,TCU,54,Win
05-03-2014,TCU,54,Texas,66,Loss
05-03-2014,Arkansas,110,Mississippi,80,Win
05-03-2014,Mississippi,80,Arkansas,110,Loss
05-03-2014,Georgia,66,Mississippi St,45,Win
05-03-2014,Mississippi St,45,Georgia,66,Loss
05-03-2014,Louisville,84,SMU,71,Win
05-03-2014,SMU,71,Louisville,84,Loss
05-03-2014,Kansas,82,Texas Tech,57,Win
05-03-2014,Texas Tech,57,Kansas,82,Loss
05-03-2014,Oklahoma,72,West Virginia,62,Win
05-03-2014,West Virginia,62,Oklahoma,72,Loss
05-03-2014,Colorado,59,Stanford,56,Win
05-03-2014,Stanford,56,Colorado,59,Loss
05-03-2014,Missouri,57,Texas A&M,56,Win
05-03-2014,Texas A&M,56,Missouri,57,Loss
05-03-2014,Wake Forest,82,Duke,72,Win
05-03-2014,Duke,72,Wake Forest,82,Loss
05-03-2014,Nebraska,70,Indiana,60,Win
05-03-2014,Indiana,60,Nebraska,70,Loss
05-03-2014,Tennessee,82,Auburn,54,Win
05-03-2014,Auburn,54,Tennessee,82,Loss
05-03-2014,Massachusetts,78,Duquesne,74,Win
05-03-2014,Duquesne,74,Massachusetts,78,Loss
06-03-2014,Southern Utah,77,North Dakota,71,Win
06-03-2014,North Dakota,71,Southern Utah,77,Loss
06-03-2014,Northern Arizona,61,Montana St,48,Win
06-03-2014,Montana St,48,Northern Arizona,61,Loss
06-03-2014,Villanova,77,Xavier,70,Win
06-03-2014,Xavier,70,Villanova,77,Loss
06-03-2014,Montana,70,CS Sacramento,55,Win
06-03-2014,CS Sacramento,55,Montana,70,Loss
06-03-2014,Santa Barbara,86,Hawaii,77,Win
06-03-2014,Hawaii,77,Santa Barbara,86,Loss
06-03-2014,UC Irvine,62,CS Fullerton,44,Win
06-03-2014,CS Fullerton,44,UC Irvine,62,Loss
06-03-2014,UC Riverside,78,UC Davis,65,Win
06-03-2014,UC Davis,65,UC Riverside,78,Loss
06-03-2014,SF Austin,83,Oral Roberts,72,Win
06-03-2014,Oral Roberts,72,SF Austin,83,Loss
06-03-2014,Sam Houston St,71,SE Louisiana,54,Win
06-03-2014,SE Louisiana,54,Sam Houston St,71,Loss
06-03-2014,Lamar,89,New Orleans,72,Win
06-03-2014,New Orleans,72,Lamar,89,Loss
06-03-2014,Nicholls St,75,Houston Bap,62,Win
06-03-2014,Houston Bap,62,Nicholls St,75,Loss
06-03-2014,Michigan St,86,Iowa,76,Win
06-03-2014,Iowa,76,Michigan St,86,Loss
06-03-2014,UCLA,91,Washington,82,Win
06-03-2014,Washington,82,UCLA,91,Loss
06-03-2014,VA Commonwealth,56,Richmond,50,Win
06-03-2014,Richmond,50,VA Commonwealth,56,Loss
06-03-2014,New Mexico St,81,Grand Canyon,57,Win
06-03-2014,Grand Canyon,57,New Mexico St,81,Loss
06-03-2014,Loy Marymount,67,Portland,64,Win
06-03-2014,Portland,64,Loy Marymount,67,Loss
06-03-2014,Mercer,78,SC Upstate,75,Win
06-03-2014,SC Upstate,75,Mercer,78,Loss
06-03-2014,Evansville,69,Drake,61,Win
06-03-2014,Drake,61,Evansville,69,Loss
06-03-2014,Niagara,78,Marist,76,Win
06-03-2014,Marist,76,Niagara,78,Loss
06-03-2014,Santa Clara,81,Pacific,64,Win
06-03-2014,Pacific,64,Santa Clara,81,Loss
06-03-2014,Loyola-Chicago,74,Bradley,72,Win
06-03-2014,Bradley,72,Loyola-Chicago,74,Loss
06-03-2014,E Kentucky,84,SE Missouri St,76,Win
06-03-2014,SE Missouri St,76,E Kentucky,84,Loss
06-03-2014,Morehead St,76,Tennessee Tech,61,Win
06-03-2014,Tennessee Tech,61,Morehead St,76,Loss
06-03-2014,USC,79,Washington St,68,Win
06-03-2014,Washington St,68,USC,79,Loss
06-03-2014,Portland St,66,Weber St,59,Win
06-03-2014,Weber St,59,Portland St,66,Loss
06-03-2014,CS Northridge,91,Long Beach St,83,Win
06-03-2014,Long Beach St,83,CS Northridge,91,Loss
06-03-2014,Southern Univ,91,Prairie View,59,Win
06-03-2014,Prairie View,59,Southern Univ,91,Loss
06-03-2014,St Peter's,65,Fairfield,62,Win
06-03-2014,Fairfield,62,St Peter's,65,Loss
06-03-2014,FL Gulf Coast,69,ETSU,64,Win
06-03-2014,ETSU,64,FL Gulf Coast,69,Loss
06-03-2014,Rider,71,Monmouth NJ,60,Win
06-03-2014,Monmouth NJ,60,Rider,71,Loss
06-03-2014,Alabama A&M,72,Jackson St,59,Win
06-03-2014,Jackson St,59,Alabama A&M,72,Loss
06-03-2014,Cincinnati,97,Memphis,84,Win
06-03-2014,Memphis,84,Cincinnati,97,Loss
06-03-2014,LSU,57,Vanderbilt,51,Win
06-03-2014,Vanderbilt,51,LSU,57,Loss
06-03-2014,Penn St,59,Northwestern,32,Win
06-03-2014,Northwestern,32,Penn St,59,Loss
06-03-2014,Florida Intl,74,FL Atlantic,70,Win
06-03-2014,FL Atlantic,70,Florida Intl,74,Loss
06-03-2014,W Kentucky,75,ULL,72,Win
06-03-2014,ULL,72,W Kentucky,75,Loss
06-03-2014,Middle Tenn St,55,UAB,53,Win
06-03-2014,UAB,53,Middle Tenn St,55,Loss
06-03-2014,MD E Shore,84,Delaware St,70,Win
06-03-2014,Delaware St,70,MD E Shore,84,Loss
06-03-2014,Bethune-Cookman,70,Florida A&M,68,Win
06-03-2014,Florida A&M,68,Bethune-Cookman,70,Loss
06-03-2014,South Alabama,63,Texas St,53,Win
06-03-2014,Texas St,53,South Alabama,63,Loss
06-03-2014,Old Dominion,68,East Carolina,47,Win
06-03-2014,East Carolina,47,Old Dominion,68,Loss
06-03-2014,Charlotte,74,Marshall,70,Win
06-03-2014,Marshall,70,Charlotte,74,Loss
06-03-2014,Louisiana Tech,70,Rice,48,Win
06-03-2014,Rice,48,Louisiana Tech,70,Loss
06-03-2014,TX Southern,77,Alcorn St,69,Win
06-03-2014,Alcorn St,69,TX Southern,77,Loss
06-03-2014,Alabama St,68,Grambling,66,Win
06-03-2014,Grambling,66,Alabama St,68,Loss
06-03-2014,Tulsa,79,North Texas,68,Win
06-03-2014,North Texas,68,Tulsa,79,Loss
06-03-2014,Missouri KC,82,Seattle,73,Win
06-03-2014,Seattle,73,Missouri KC,82,Loss
06-03-2014,Southern Miss,68,Tulane,51,Win
06-03-2014,Tulane,51,Southern Miss,68,Loss
06-03-2014,UT Arlington,87,Troy,86,Win
06-03-2014,Troy,86,UT Arlington,87,Loss
06-03-2014,E Washington,77,Idaho St,69,Win
06-03-2014,Idaho St,69,E Washington,77,Loss
06-03-2014,TAM C. Christi,67,McNeese St,51,Win
06-03-2014,McNeese St,51,TAM C. Christi,67,Loss
06-03-2014,Idaho,79,Chicago St,76,Win
06-03-2014,Chicago St,76,Idaho,79,Loss
06-03-2014,Arkansas St,64,ULM,58,Win
06-03-2014,ULM,58,Arkansas St,64,Loss
06-03-2014,UTEP,61,UT San Antonio,51,Win
06-03-2014,UT San Antonio,51,UTEP,61,Loss
06-03-2014,George Mason,59,La Salle,57,Win
06-03-2014,La Salle,57,George Mason,59,Loss
06-03-2014,Hampton,89,NC A&T,71,Win
06-03-2014,NC A&T,71,Hampton,89,Loss
06-03-2014,Butler,79,DePaul,46,Win
06-03-2014,DePaul,46,Butler,79,Loss
06-03-2014,Morgan St,68,Howard,66,Win
06-03-2014,Howard,66,Morgan St,68,Loss
06-03-2014,Savannah St,69,S Carolina St,50,Win
06-03-2014,S Carolina St,50,Savannah St,69,Loss
06-03-2014,Northwestern LA,119,Cent Arkansas,102,Win
06-03-2014,Cent Arkansas,102,Northwestern LA,119,Loss
06-03-2014,NC Central,76,Norfolk St,70,Win
06-03-2014,Norfolk St,70,NC Central,76,Loss
07-03-2014,Coastal Car,73,Charleston So,68,Win
07-03-2014,Charleston So,68,Coastal Car,73,Loss
07-03-2014,Wright St,73,Oakland,57,Win
07-03-2014,Oakland,57,Wright St,73,Loss
07-03-2014,Hofstra,78,UNC Wilmington,70,Win
07-03-2014,UNC Wilmington,70,Hofstra,78,Loss
07-03-2014,UNC Asheville,96,Radford,87,Win
07-03-2014,Radford,87,UNC Asheville,96,Loss
07-03-2014,Missouri St,53,Illinois St,48,Win
07-03-2014,Illinois St,48,Missouri St,53,Loss
07-03-2014,Citadel,86,UNC Greensboro,76,Win
07-03-2014,UNC Greensboro,76,Citadel,86,Loss
07-03-2014,WI Milwaukee,74,Valparaiso,57,Win
07-03-2014,Valparaiso,57,WI Milwaukee,74,Loss
07-03-2014,S Illinois,63,Northern Iowa,58,Win
07-03-2014,Northern Iowa,58,S Illinois,63,Loss
07-03-2014,E Kentucky,86,Murray St,83,Win
07-03-2014,Murray St,83,E Kentucky,86,Loss
07-03-2014,Indiana St,75,Loyola-Chicago,62,Win
07-03-2014,Loyola-Chicago,62,Indiana St,75,Loss
07-03-2014,Belmont,86,Morehead St,63,Win
07-03-2014,Morehead St,63,Belmont,86,Loss
07-03-2014,VMI,90,Gardner Webb,77,Win
07-03-2014,Gardner Webb,77,VMI,90,Loss
07-03-2014,Ga Southern,65,Furman,50,Win
